date,subject,body,label,from
2019-08-30 16:24:00.720360160,Your package is waiting,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply932@suspicious-domain.com
2019-09-01 12:14:46.043021504,Urgent: Verify your account,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply933@suspicious-domain.com
2019-09-03 08:05:31.365682848,Congratulations! You've won,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply934@suspicious-domain.com
2019-09-05 03:56:16.688344160,Urgent: Verify your account,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply935@suspicious-domain.com
2019-09-06 23:47:02.011005504,Unusual activity detected,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply936@suspicious-domain.com
2019-09-08 19:37:47.333666816,Urgent: Verify your account,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply937@suspicious-domain.com
2019-09-10 15:28:32.656328160,Urgent: Verify your account,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply938@suspicious-domain.com
2019-09-12 11:19:17.978989472,Congratulations! You've won,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply939@suspicious-domain.com
2019-09-14 07:10:03.301650816,Your account has been compromised,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply940@suspicious-domain.com
2019-09-16 03:00:48.624312160,Action required: Update payment information,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply941@suspicious-domain.com
2019-09-17 22:51:33.946973472,Reset your password now,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply942@suspicious-domain.com
2019-09-19 18:42:19.269634816,Reset your password now,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply943@suspicious-domain.com
2019-09-21 14:33:04.592296128,Confirm your identity immediately,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply944@suspicious-domain.com
2019-09-23 10:23:49.914957472,Congratulations! You've won,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply945@suspicious-domain.com
2019-09-25 06:14:35.237618816,Confirm your identity immediately,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply946@suspicious-domain.com
2019-09-27 02:05:20.560280128,Your package is waiting,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply947@suspicious-domain.com
2019-09-28 21:56:05.882941472,Your package is waiting,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply948@suspicious-domain.com
2019-09-30 17:46:51.205602784,Confirm your identity immediately,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply949@suspicious-domain.com
2019-10-02 13:37:36.528264128,Congratulations! You've won,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply950@suspicious-domain.com
2019-10-04 09:28:21.850925440,Confirm your identity immediately,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply951@suspicious-domain.com
2019-10-06 05:19:07.173586784,Reset your password now,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply952@suspicious-domain.com
2019-10-08 01:09:52.496248128,Click here to claim your prize,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply953@suspicious-domain.com
2019-10-09 21:00:37.818909440,Important security alert,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply954@suspicious-domain.com
2019-10-11 16:51:23.141570784,Urgent: Verify your account,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply955@suspicious-domain.com
2019-10-13 12:42:08.464232096,Important security alert,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply956@suspicious-domain.com
2019-10-15 08:32:53.786893440,Congratulations! You've won,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply957@suspicious-domain.com
2019-10-17 04:23:39.109554784,Important security alert,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply958@suspicious-domain.com
2019-10-19 00:14:24.432216096,Your package is waiting,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply959@suspicious-domain.com
2019-10-20 20:05:09.754877440,Unusual activity detected,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply960@suspicious-domain.com
2019-10-22 15:55:55.077538752,Urgent: Verify your account,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply961@suspicious-domain.com
2019-10-24 11:46:40.400200096,Action required: Update payment information,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply962@suspicious-domain.com
2019-10-26 07:37:25.722861408,Congratulations! You've won,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply963@suspicious-domain.com
2019-10-28 03:28:11.045522752,Urgent: Verify your account,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply964@suspicious-domain.com
2019-10-29 23:18:56.368184096,Important security alert,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply965@suspicious-domain.com
2019-10-31 19:09:41.690845408,Your package is waiting,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply966@suspicious-domain.com
2019-11-02 15:00:27.013506752,Your account has been compromised,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply967@suspicious-domain.com
2019-11-04 10:51:12.336168064,Click here to claim your prize,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply968@suspicious-domain.com
2019-11-06 06:41:57.658829408,Action required: Update payment information,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply969@suspicious-domain.com
2019-11-08 02:32:42.981490752,Click here to claim your prize,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply970@suspicious-domain.com
2019-11-09 22:23:28.304152064,Urgent: Verify your account,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply971@suspicious-domain.com
2019-11-11 18:14:13.626813408,Your package is waiting,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply972@suspicious-domain.com
2019-11-13 14:04:58.949474720,Your package is waiting,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply973@suspicious-domain.com
2019-11-15 09:55:44.272136064,Important security alert,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply974@suspicious-domain.com
2019-11-17 05:46:29.594797376,Reset your password now,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply975@suspicious-domain.com
2019-11-19 01:37:14.917458720,Important security alert,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply976@suspicious-domain.com
2019-11-20 21:28:00.240120064,Reset your password now,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply977@suspicious-domain.com
2019-11-22 17:18:45.562781376,Reset your password now,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply978@suspicious-domain.com
2019-11-24 13:09:30.885442720,Action required: Update payment information,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply979@suspicious-domain.com
2019-11-26 09:00:16.208104032,Important security alert,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply980@suspicious-domain.com
2019-11-28 04:51:01.530765376,Your account has been compromised,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply981@suspicious-domain.com
2019-11-30 00:41:46.853426720,Confirm your identity immediately,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply982@suspicious-domain.com
2019-12-01 20:32:32.176088032,Confirm your identity immediately,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply983@suspicious-domain.com
2019-12-03 16:23:17.498749376,Important security alert,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply984@suspicious-domain.com
2019-12-05 12:14:02.821410688,Important security alert,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply985@suspicious-domain.com
2019-12-07 08:04:48.144072032,Click here to claim your prize,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply986@suspicious-domain.com
2019-12-09 03:55:33.466733344,Action required: Update payment information,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply987@suspicious-domain.com
2019-12-10 23:46:18.789394688,Important security alert,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply988@suspicious-domain.com
2019-12-12 19:37:04.112056032,Click here to claim your prize,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply989@suspicious-domain.com
2019-12-14 15:27:49.434717344,Reset your password now,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply990@suspicious-domain.com
2019-12-16 11:18:34.757378688,Your package is waiting,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply991@suspicious-domain.com
2019-12-18 07:09:20.080040000,Your package is waiting,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply992@suspicious-domain.com
2019-12-20 03:00:05.402701344,Reset your password now,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply993@suspicious-domain.com
2019-12-21 22:50:50.725362688,Congratulations! You've won,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply994@suspicious-domain.com
2019-12-23 18:41:36.048024000,Click here to claim your prize,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply995@suspicious-domain.com
2019-12-25 14:32:21.370685344,Click here to claim your prize,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply996@suspicious-domain.com
2019-12-27 10:23:06.693346656,Reset your password now,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply997@suspicious-domain.com
2019-12-29 06:13:52.016008000,Your account has been compromised,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply998@suspicious-domain.com
2019-12-31 02:04:37.338669312,Unusual activity detected,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply999@suspicious-domain.com
2020-01-01 21:55:22.661330656,Urgent: Verify your account,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1000@suspicious-domain.com
2020-01-03 17:46:07.983992000,Reset your password now,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1001@suspicious-domain.com
2020-01-05 13:36:53.306653312,Important security alert,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1002@suspicious-domain.com
2020-01-07 09:27:38.629314656,Important security alert,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1003@suspicious-domain.com
2020-01-09 05:18:23.951975968,Action required: Update payment information,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1004@suspicious-domain.com
2020-01-11 01:09:09.274637312,Reset your password now,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1005@suspicious-domain.com
2020-01-12 20:59:54.597298656,Action required: Update payment information,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1006@suspicious-domain.com
2020-01-14 16:50:39.919959968,Reset your password now,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1007@suspicious-domain.com
2020-01-16 12:41:25.242621312,Click here to claim your prize,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1008@suspicious-domain.com
2020-01-18 08:32:10.565282624,Urgent: Verify your account,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1009@suspicious-domain.com
2020-01-20 04:22:55.887943968,Click here to claim your prize,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1010@suspicious-domain.com
2020-01-22 00:13:41.210605280,Unusual activity detected,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1011@suspicious-domain.com
2020-01-23 20:04:26.533266624,Your package is waiting,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1012@suspicious-domain.com
2020-01-25 15:55:11.855927968,Confirm your identity immediately,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1013@suspicious-domain.com
2020-01-27 11:45:57.178589280,Reset your password now,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1014@suspicious-domain.com
2020-01-29 07:36:42.501250624,Unusual activity detected,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1015@suspicious-domain.com
2020-01-31 03:27:27.823911936,Your package is waiting,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1016@suspicious-domain.com
2020-02-01 23:18:13.146573280,Congratulations! You've won,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1017@suspicious-domain.com
2020-02-03 19:08:58.469234624,Urgent: Verify your account,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1018@suspicious-domain.com
2020-02-05 14:59:43.791895936,Action required: Update payment information,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1019@suspicious-domain.com
2020-02-07 10:50:29.114557280,Action required: Update payment information,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1020@suspicious-domain.com
2020-02-09 06:41:14.437218592,Click here to claim your prize,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1021@suspicious-domain.com
2020-02-11 02:31:59.759879936,Important security alert,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1022@suspicious-domain.com
2020-02-12 22:22:45.082541248,Your package is waiting,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1023@suspicious-domain.com
2020-02-14 18:13:30.405202592,Congratulations! You've won,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1024@suspicious-domain.com
2020-02-16 14:04:15.727863936,Unusual activity detected,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1025@suspicious-domain.com
2020-02-18 09:55:01.050525248,Urgent: Verify your account,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1026@suspicious-domain.com
2020-02-20 05:45:46.373186592,Your package is waiting,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1027@suspicious-domain.com
2020-02-22 01:36:31.695847904,Congratulations! You've won,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1028@suspicious-domain.com
2020-02-23 21:27:17.018509248,Confirm your identity immediately,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1029@suspicious-domain.com
2020-02-25 17:18:02.341170560,Reset your password now,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1030@suspicious-domain.com
2020-02-27 13:08:47.663831904,Action required: Update payment information,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1031@suspicious-domain.com
2020-02-29 08:59:32.986493248,Unusual activity detected,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1032@suspicious-domain.com
2020-03-02 04:50:18.309154560,Action required: Update payment information,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1033@suspicious-domain.com
2020-03-04 00:41:03.631815904,Unusual activity detected,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1034@suspicious-domain.com
2020-03-05 20:31:48.954477216,Click here to claim your prize,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1035@suspicious-domain.com
2020-03-07 16:22:34.277138560,Important security alert,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1036@suspicious-domain.com
2020-03-09 12:13:19.599799904,Unusual activity detected,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1037@suspicious-domain.com
2020-03-11 08:04:04.922461216,Action required: Update payment information,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1038@suspicious-domain.com
2020-03-13 03:54:50.245122560,Click here to claim your prize,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1039@suspicious-domain.com
2020-03-14 23:45:35.567783872,Unusual activity detected,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1040@suspicious-domain.com
2020-03-16 19:36:20.890445216,Confirm your identity immediately,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1041@suspicious-domain.com
2020-03-18 15:27:06.213106528,Important security alert,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1042@suspicious-domain.com
2020-03-20 11:17:51.535767872,Unusual activity detected,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1043@suspicious-domain.com
2020-03-22 07:08:36.858429216,Click here to claim your prize,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1044@suspicious-domain.com
2020-03-24 02:59:22.181090528,Your package is waiting,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1045@suspicious-domain.com
2020-03-25 22:50:07.503751872,Your account has been compromised,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1046@suspicious-domain.com
2020-03-27 18:40:52.826413184,Congratulations! You've won,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1047@suspicious-domain.com
2020-03-29 14:31:38.149074528,Your account has been compromised,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1048@suspicious-domain.com
2020-03-31 10:22:23.471735872,Your account has been compromised,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1049@suspicious-domain.com
2020-04-02 06:13:08.794397184,Urgent: Verify your account,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1050@suspicious-domain.com
2020-04-04 02:03:54.117058528,Confirm your identity immediately,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1051@suspicious-domain.com
2020-04-05 21:54:39.439719840,Your package is waiting,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1052@suspicious-domain.com
2020-04-07 17:45:24.762381184,Reset your password now,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1053@suspicious-domain.com
2020-04-09 13:36:10.085042496,Unusual activity detected,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1054@suspicious-domain.com
2020-04-11 09:26:55.407703840,Congratulations! You've won,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1055@suspicious-domain.com
2020-04-13 05:17:40.730365184,Important security alert,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1056@suspicious-domain.com
2020-04-15 01:08:26.053026496,Your package is waiting,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1057@suspicious-domain.com
2020-04-16 20:59:11.375687840,Action required: Update payment information,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1058@suspicious-domain.com
2020-04-18 16:49:56.698349152,Reset your password now,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1059@suspicious-domain.com
2020-04-20 12:40:42.021010496,Urgent: Verify your account,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1060@suspicious-domain.com
2020-04-22 08:31:27.343671840,Urgent: Verify your account,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1061@suspicious-domain.com
2020-04-24 04:22:12.666333152,Your package is waiting,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1062@suspicious-domain.com
2020-04-26 00:12:57.988994496,Click here to claim your prize,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1063@suspicious-domain.com
2020-04-27 20:03:43.311655808,Your account has been compromised,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1064@suspicious-domain.com
2020-04-29 15:54:28.634317152,Action required: Update payment information,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1065@suspicious-domain.com
2020-05-01 11:45:13.956978464,Urgent: Verify your account,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1066@suspicious-domain.com
2020-05-03 07:35:59.279639808,Congratulations! You've won,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1067@suspicious-domain.com
2020-05-05 03:26:44.602301152,Urgent: Verify your account,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1068@suspicious-domain.com
2020-05-06 23:17:29.924962464,Important security alert,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1069@suspicious-domain.com
2020-05-08 19:08:15.247623808,Unusual activity detected,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1070@suspicious-domain.com
2020-05-10 14:59:00.570285120,Urgent: Verify your account,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1071@suspicious-domain.com
2020-05-12 10:49:45.892946464,Important security alert,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1072@suspicious-domain.com
2020-05-14 06:40:31.215607808,Your package is waiting,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1073@suspicious-domain.com
2020-05-16 02:31:16.538269120,Your package is waiting,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1074@suspicious-domain.com
2020-05-17 22:22:01.860930464,Reset your password now,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1075@suspicious-domain.com
2020-05-19 18:12:47.183591776,Urgent: Verify your account,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1076@suspicious-domain.com
2020-05-21 14:03:32.506253120,Congratulations! You've won,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1077@suspicious-domain.com
2020-05-23 09:54:17.828914432,Urgent: Verify your account,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1078@suspicious-domain.com
2020-05-25 05:45:03.151575776,Congratulations! You've won,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1079@suspicious-domain.com
2020-05-27 01:35:48.474237120,Confirm your identity immediately,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1080@suspicious-domain.com
2020-05-28 21:26:33.796898432,Reset your password now,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1081@suspicious-domain.com
2020-05-30 17:17:19.119559776,Confirm your identity immediately,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1082@suspicious-domain.com
2020-06-01 13:08:04.442221088,Urgent: Verify your account,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1083@suspicious-domain.com
2020-06-03 08:58:49.764882432,Reset your password now,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1084@suspicious-domain.com
2020-06-05 04:49:35.087543776,Confirm your identity immediately,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1085@suspicious-domain.com
2020-06-07 00:40:20.410205088,Your account has been compromised,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1086@suspicious-domain.com
2020-06-08 20:31:05.732866432,Urgent: Verify your account,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1087@suspicious-domain.com
2020-06-10 16:21:51.055527744,Confirm your identity immediately,Your account will be suspended unless you update your payment information immediately. Click here: https://paypal-secure.verify-account.com,phishing,noreply1088@suspicious-domain.com
2020-06-12 12:12:36.378189088,Your account has been compromised,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1089@suspicious-domain.com
2020-06-14 08:03:21.700850400,Your account has been compromised,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1090@suspicious-domain.com
2020-06-16 03:54:07.023511744,Your package is waiting,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1091@suspicious-domain.com
2020-06-17 23:44:52.346173088,Urgent: Verify your account,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1092@suspicious-domain.com
2020-06-19 19:35:37.668834400,Your account has been compromised,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1093@suspicious-domain.com
2020-06-21 15:26:22.991495744,Your package is waiting,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1094@suspicious-domain.com
2020-06-23 11:17:08.314157056,Confirm your identity immediately,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1095@suspicious-domain.com
2020-06-25 07:07:53.636818400,Important security alert,Congratulations! You have been selected as a winner. Claim your prize now: http://prize-winner.net/claim,phishing,noreply1096@suspicious-domain.com
2020-06-27 02:58:38.959479744,Urgent: Verify your account,"Dear valued customer, we have detected suspicious activity on your account. Please verify your identity by clicking the link below: http://secure-bank-verify.com/login",phishing,noreply1097@suspicious-domain.com
2020-06-28 22:49:24.282141056,Reset your password now,We need to confirm your identity. Please provide your account details: https://account-security.com/verify,phishing,noreply1098@suspicious-domain.com
2020-06-30 18:40:09.604802400,Congratulations! You've won,Your package is ready for delivery. Track your shipment: http://tracking-express.com/package,phishing,noreply1099@suspicious-domain.com
